2000
S,18.565341251924586
SL,18.175558638459634
SLR,8.482335634575147
SLRR,9.600903017272897
SLRRL,0.9868692593655328
SLRRLL,0.9966725002226563
SLRRLLR,0.9995881822464141
SLRRLLRS,0.9999734611899856
SLRRLLRSL,0.9999990314638649
SLRRLLRSLL,0.9999998789329831
SLRRLLRSLLR,1.0
SLRRLLRSLLRL,0.0
SLRRLLRSLLRLR,0.0
SLRRLLRSLLRLRL,0.0
SLRRLLRSLLRLRLR,0.0
SLRRLLRSLLRLL,0.9836065573770492
SLRRLLRSLLRLLR,1.9836065573770492
SLRRLLRSLLRLLRR,1.0
SLRRLLRSLS,0.0
SLRRLLRSLSS,0.0
SLRRLLRSLSSR,0.0
SLRRLLRSLSSRS,0.0
SLRRLLRSLSSRSR,0.0
SLRRLLRSLSSRSRS,0.0
SLL,18.145477357404477
SLLS,8.999999999480263
SLLSS,0.0
SLLSSL,0.0
SLLSSLR,0.0
SLLSSLRL,0.0
SLLSSLRLR,0.0
SLLSSLRLRL,0.0
SLLSSLRLRLR,0.0
SLLSSLRLRLRS,0.0
SLLSSLRLRLRSL,0.0
SLLSSLRLRLRSLS,0.0
SLLSSLRLRLRSLSS,0.0
SLLSSLRLRS,0.0
SLLSSLRLRSR,0.0
SLLSSLRLRSRR,0.0
SLLSSLRLRSRRL,1.0
SLLSSLRLRSRRLR,0.0
SLLSSLRLRSRRLRL,6.0
SLLR,18.116841680589406
SLLRR,17.090587731641225
SLLRRS,17.064640024412213
SLLRRSL,12.039059450810658
SLLRRSLS,1.336450559858244
SLLRRSLSR,1.3496034388515847
SLLRRSLSRR,1.3618364676546184
SLLRRSLSRRL,1.3721779073322888
SLLRRSLSRRLS,0.0
SLLRRSLSRRLSR,0.0
SLLRRSLSRRLSRS,0.0
SLLRRSLSRRLSRSS,0.0
R,16.893726292813444
RL,0.9972048047140591
RLL,0.999974818060487
RLLS,1.0
RLLSS,0.0
RLLSSR,0.0
RLLSSRL,0.0
RLLSSRLL,0.0
